idx,#T,-RT ln Z,Z
41832,25,-22.9383,6.51491e+16
41833,25,-27.0072,6.25786e+19
41834,25,-23.0354,7.67535e+16
41835,25,-16.6094,1495650000000.0
41836,25,-25.0848,2.43975e+18
41837,25,-17.9489,14343100000000.0
41838,25,-24.8083,1.5298e+18
41839,25,-21.0993,2923790000000000.0
41840,25,-4.013780000000001,875.235
41841,25,-24.4514,8.37641e+17
41842,25,-13.5618,8727780000.0
41843,25,-24.3446,6.99486e+17
41844,25,-17.0546,3170450000000.0
41845,25,-12.3164,1066560000.0
41846,25,-24.7746,1.44533e+18
41847,25,-26.6831,3.62137e+19
41848,25,-10.4123,42880900.0
41849,25,-22.8825,5.92986e+16
41850,25,-23.7534,2.57885e+17
41851,25,-23.6616,2.20842e+17
41852,25,-19.7239,286893000000000.0
41853,25,-18.5226,37774600000000.0
41854,25,-23.1033,8.60796e+16
41855,25,-17.9818,15161900000000.0
41856,25,-9.85577,16762600.0
41857,25,-28.6026,9.24525e+20
41858,25,-22.8265,5.39456e+16
41859,25,-24.8191,1.55796e+18
41860,25,-16.5752,1411630000000.0
41861,25,-12.9011,2861560000.0
41862,25,-18.7476,55221100000000.0
41863,25,-11.1668,153219000.0
41864,25,-34.0604,9.25743e+24
41865,25,-22.9892,7.09952e+16
41866,25,-20.8232,1834460000000000.0
41867,25,-26.8902,5.13705e+19
41868,25,-18.7337,53939800000000.0
41869,25,-25.7749,7.81963e+18
41870,25,-18.2199,22660700000000.0
41871,25,-6.01767,25762.7
41872,25,-8.49962,1699340.0
41873,25,-14.3228,31528600000.0
41874,25,-23.9728,3.73464e+17
41875,25,-13.1644,4462370000.0
41876,25,-12.8061,2437640000.0
41877,25,-21.243000000000002,3726350000000000.0
41878,25,-20.7146,1527430000000000.0
41879,25,-13.4114,6771230000.0
41880,25,-26.4701,2.52799e+19
41881,25,-15.9125,461254000000.0
41882,25,-18.7942,59737800000000.0
41883,25,-16.9337,2585470000000.0
41884,25,-19.4068,168010000000000.0
41885,25,-27.531999999999996,1.51757e+20
41886,25,-4.53302,2102.48
41887,25,-18.8093,61285000000000.0
41888,25,-14.8094,71682000000.0
41889,25,-5.82185,18512.1
41890,25,-19.174,113408000000000.0
41891,25,-1.31815,9.251539999999999
41892,25,-0.0144232,1.02464
41893,25,-25.2123,3.02551e+18
41894,25,-13.9298,16242500000.0
41895,25,-22.9092,6.20316e+16
41896,25,-18.01,15902100000000.0
41897,25,-21.2232,3603660000000000.0
41898,25,-3.06935,177.768
41899,25,-21.9123,1.15302e+16
41900,25,-33.6806,4.87672e+24
41901,25,-20.6829,1447780000000000.0
41902,25,-19.7191,284584000000000.0
41903,25,-13.8322,13774400000.0
41904,25,-15.8398,408044000000.0
41905,25,-20.573,1202770000000000.0
41906,25,-15.4155,199368000000.0
41907,25,-15.0827,113696000000.0
41908,25,-22.4648,2.92965e+16
41909,25,-13.1491,4348640000.0
